mean,std,min,max,median,label,record
-0.3531944444444445,0.14279235496273066,-0.615,0.82,-0.365,0,100
-0.34380555555555553,0.18570501091851807,-0.605,1.005,-0.375,0,100
-0.3999861111111111,0.15366201123240467,-0.695,0.805,-0.405,0,100
-0.3487361111111111,0.19454826543785103,-0.63,0.99,-0.39,0,100
-0.32419444444444445,0.15768830356195387,-0.63,0.92,-0.34,0,100
-0.31427777777777777,0.14404920284231418,-0.585,0.875,-0.325,0,100
-0.3283611111111111,0.1500220637065276,-0.62,0.905,-0.335,0,100
-0.31651388888888893,0.15648792934063951,-0.535,0.995,-0.32,1,100
-0.3309861111111111,0.14777258175388922,-0.585,0.9,-0.34,0,100
-0.38615277777777773,0.16339621746286798,-0.705,0.79,-0.405,0,100
-0.40186111111111117,0.14610121164182685,-0.63,0.81,-0.425,0,100
-0.37611111111111106,0.20710977735622044,-0.65,1.05,-0.405,0,100
-0.42819444444444443,0.15199804813155487,-0.715,0.78,-0.435,0,100
-0.39731944444444445,0.17077875765550593,-0.66,0.93,-0.435,0,100
-0.32693055555555556,0.17491730795411178,-0.605,1.085,-0.355,0,100
-0.3030694444444444,0.15628706905962153,-0.58,1.025,-0.32,0,100
-0.3610138888888889,0.1649368981236592,-0.625,0.955,-0.3625,0,100
-0.3016388888888889,0.18057841521956572,-0.56,1.14,-0.34,0,100
-0.21540277777777778,0.16783355343598794,-0.475,1.155,-0.2475,0,100
-0.27670833333333333,0.16634197017489802,-0.535,0.96,-0.28,0,100
-0.19926388888888888,0.175636777426815,-0.505,1.15,-0.25,0,100
-0.13344444444444445,0.15921664912321415,-0.405,1.16,-0.16,0,100
-0.2708055555555556,0.1774938683517522,-0.53,0.94,-0.32,0,100
-0.37965277777777773,0.16753052455881173,-0.63,0.96,-0.39,0,100
-0.3750972222222222,0.16435709426954587,-0.64,0.965,-0.395,0,100
-0.45375,0.17142043424801426,-0.72,0.83,-0.465,0,100
-0.4539861111111111,0.18207984306765868,-0.705,0.94,-0.485,0,100
-0.41334722222222225,0.19208860511364587,-0.66,1.045,-0.43,0,100
-0.3535416666666667,0.16771511373457074,-0.605,1.01,-0.38,0,100
-0.37522222222222223,0.15662927055650147,-0.62,0.9,-0.39,0,100
-0.3798888888888889,0.17210619747666422,-0.6,0.965,-0.41,0,100
-0.3282083333333333,0.1717828844064507,-0.58,1.05,-0.35,0,100
-0.31606944444444446,0.18933115655944163,-0.575,1.08,-0.35,0,100
-0.36790277777777775,0.17050571509827123,-0.64,0.955,-0.375,0,100
-0.29218055555555555,0.17617158037840466,-0.535,1.08,-0.3275,0,100
-0.2106527777777778,0.1702605976243331,-0.485,1.125,-0.235,0,100
-0.25037500000000007,0.17951380614655305,-0.5,1.045,-0.285,0,100
-0.3455416666666667,0.16053270154049262,-0.61,0.935,-0.36,0,100
-0.31640277777777776,0.16492268051374714,-0.565,1.025,-0.335,0,100
-0.3300694444444444,0.17656658536189124,-0.575,1.02,-0.365,0,100
-0.4245972222222222,0.15748912305671411,-0.685,0.85,-0.435,0,100
-0.36230555555555555,0.17207747277259294,-0.605,0.94,-0.4075,0,100
-0.26306944444444447,0.20768989479435768,-0.545,1.14,-0.295,0,100
-0.3085555555555555,0.15189313576115945,-0.575,0.905,-0.33,0,100
-0.3585,0.1585007010149237,-0.625,0.92,-0.36,0,100
-0.3017083333333333,0.1677996852649015,-0.55,1.09,-0.33,0,100
-0.29965277777777777,0.18251241660365516,-0.58,1.07,-0.325,0,100
-0.35694444444444445,0.16496118136708615,-0.605,0.96,-0.37,0,100
-0.38716666666666666,0.16598577582967095,-0.67,0.93,-0.41,0,100
-0.2845972222222223,0.1926303065259565,-0.535,1.19,-0.3275,0,100
-0.24097222222222223,0.230554342366286,-0.525,1.33,-0.285,0,100
-0.2875138888888889,0.17212116154483506,-0.58,1.02,-0.3025,0,100
-0.31956944444444446,0.1778721315368687,-0.62,1.055,-0.34,0,100
-0.2957777777777778,0.1757443078122164,-0.57,1.155,-0.315,0,100
-0.29786111111111113,0.17157524309529587,-0.57,1.13,-0.32,0,100
-0.3013888888888889,0.1582056990436076,-0.615,0.975,-0.315,0,100
-0.2576527777777778,0.2028419033879877,-0.555,1.17,-0.295,0,100
-0.24545833333333336,0.17963620161469557,-0.52,1.135,-0.27,0,100
-0.27899999999999997,0.18898552266715504,-0.61,1.08,-0.3,0,100
-0.3343611111111111,0.16175859118138877,-0.61,0.955,-0.35,0,100
-0.27061111111111114,0.2081320064256467,-0.56,1.11,-0.305,0,100
-0.27543055555555557,0.14298317950693915,-0.59,0.895,-0.295,0,100
-0.3155833333333333,0.14700177153127553,-0.63,0.91,-0.325,0,100
-0.2692777777777778,0.15671109496123947,-0.54,1.005,-0.305,0,100
-0.15261111111111111,0.1976546198939759,-0.43,1.215,-0.19,0,100
-0.23454166666666668,0.1632874031934695,-0.545,0.95,-0.2725,0,100
-0.3759861111111111,0.1665251476717519,-0.66,0.87,-0.38,0,100
-0.40881944444444446,0.15535553546523975,-0.685,0.87,-0.425,0,100
-0.4369444444444444,0.14676690598141676,-0.72,0.765,-0.455,0,100
-0.49295833333333333,0.17446803571460048,-0.765,0.815,-0.51,0,100
-0.452625,0.16533883034376542,-0.765,0.85,-0.495,0,100
-0.3491666666666666,0.17102590771900936,-0.6,0.99,-0.375,0,100
-0.3471388888888889,0.1987747402879531,-0.6,0.99,-0.3725,0,100
-0.40601388888888895,0.17582231348213426,-0.65,0.965,-0.415,0,100
-0.37819444444444444,0.1723785916464823,-0.635,1.035,-0.405,0,100
-0.37323611111111116,0.16507746439639545,-0.62,0.955,-0.385,0,100
-0.3474305555555555,0.1698471393136331,-0.58,1.04,-0.365,0,100
-0.2952916666666667,0.19080563390674699,-0.545,1.255,-0.33,0,100
-0.25447222222222227,0.16793971903154734,-0.52,1.15,-0.28,0,100
-0.26208333333333333,0.17596825392350998,-0.535,1.105,-0.2825,0,100
-0.2529166666666667,0.18978011765081074,-0.515,1.215,-0.28,0,100
-0.23947222222222225,0.18715115490947581,-0.5,1.245,-0.265,0,100
-0.2325,0.19906343210142838,-0.51,1.215,-0.27,0,100
-0.25919444444444445,0.16691578372947447,-0.53,1.09,-0.275,0,100
-0.2331111111111111,0.1806471049953745,-0.5,1.22,-0.25,0,100
-0.2305833333333333,0.19495175685281732,-0.51,1.295,-0.2575,0,100
-0.26240277777777776,0.16898180866279844,-0.53,1.095,-0.285,0,100
-0.28731944444444446,0.1720750664994858,-0.585,1.08,-0.305,0,100
-0.2627361111111111,0.19350947386049452,-0.545,1.22,-0.2875,0,100
-0.26938888888888884,0.179252813053671,-0.555,1.16,-0.295,0,100
-0.2842777777777778,0.16310325821241636,-0.545,1.05,-0.305,0,100
-0.26483333333333337,0.1830303557094044,-0.52,1.135,-0.3025,0,100
-0.218125,0.17697386322247952,-0.48,1.265,-0.245,0,100
-0.20063888888888887,0.20227767669135988,-0.485,1.29,-0.23,0,100
-0.297375,0.17367229977268492,-0.545,1.07,-0.31,0,100
-0.30068055555555556,0.1813809547141725,-0.56,1.13,-0.325,0,100
-0.30940277777777775,0.18284629699727933,-0.61,1.14,-0.33,0,100
-0.33420833333333333,0.1687959762471316,-0.605,1.045,-0.36,0,100
-0.37069444444444444,0.16704229661383577,-0.61,0.97,-0.3825,0,100
-0.3258055555555555,0.1770978730414413,-0.59,1.095,-0.365,0,100
-0.270625,0.1730770089921439,-0.515,1.19,-0.295,0,100
-0.27094444444444443,0.16773142295620572,-0.505,1.095,-0.295,0,100
-0.3321666666666667,0.20257584313590363,-0.59,1.07,-0.35,0,100
-0.3400138888888889,0.17218388854293376,-0.585,1.045,-0.365,0,100
-0.27769444444444447,0.19694638574501613,-0.55,1.2,-0.315,0,100
-0.2505833333333334,0.16827290582067372,-0.5,1.135,-0.285,0,100
-0.23748611111111112,0.1758649255233146,-0.515,1.115,-0.255,0,100
-0.16106944444444446,0.17384390559005072,-0.395,1.225,-0.195,0,100
-0.13341666666666668,0.1691522777131764,-0.365,1.25,-0.155,0,100
-0.18775,0.1721060517691216,-0.43,1.165,-0.2125,0,100
-0.2690277777777778,0.17041705152541892,-0.515,1.06,-0.275,0,100
-0.2632222222222222,0.18291932209327078,-0.535,1.17,-0.285,0,100
-0.2845416666666667,0.18504165728439514,-0.545,1.205,-0.305,0,100
-0.3116111111111111,0.17740032847548473,-0.575,1.105,-0.335,0,100
-0.3541944444444445,0.18406759317713883,-0.595,1.055,-0.37,0,100
-0.29809722222222224,0.18451679837124002,-0.55,1.185,-0.33,0,100
-0.2645,0.17506435324696393,-0.52,1.18,-0.295,0,100
-0.2682777777777778,0.16395106165342133,-0.495,1.06,-0.29,0,100
-0.3095972222222222,0.2076556751854579,-0.555,1.215,-0.3275,0,100
-0.2818055555555556,0.17926994224174345,-0.515,1.205,-0.31,0,100
-0.26695833333333335,0.18955426059134975,-0.505,1.205,-0.295,0,100
-0.2552083333333333,0.21912394624833784,-0.475,1.215,-0.295,0,100
-0.3222361111111111,0.16351371782884114,-0.55,0.99,-0.34,0,100
-0.32845833333333335,0.17734123866308013,-0.555,1.08,-0.345,0,100
-0.31804166666666667,0.20436109364852748,-0.6,1.165,-0.35,0,100
-0.33066666666666666,0.172867482965035,-0.565,1.045,-0.36,0,100
-0.3736111111111111,0.1668170617735651,-0.655,0.945,-0.38,0,100
-0.3214583333333333,0.18886620319245404,-0.62,1.13,-0.355,0,100
-0.29709722222222223,0.1765297551030092,-0.555,1.125,-0.325,0,100
-0.3043194444444445,0.17584682621128037,-0.56,1.075,-0.335,0,100
-0.3423611111111111,0.1613040870147261,-0.58,0.96,-0.36,0,100
-0.3355138888888889,0.17965383326580808,-0.59,1.11,-0.355,0,100
-0.2912361111111111,0.17244262274864675,-0.525,1.145,-0.32,0,100
-0.293,0.1839720691361116,-0.545,1.065,-0.305,0,100
-0.26390277777777776,0.1699272033452219,-0.505,1.105,-0.3,0,100
-0.22652777777777777,0.17164206718749067,-0.51,1.13,-0.26,0,100
-0.2617916666666667,0.177058287444496,-0.445,1.135,-0.305,1,100
-0.30440277777777774,0.22008802908799813,-0.53,1.2,-0.325,0,100
-0.3285416666666667,0.17093784912619234,-0.595,1.045,-0.35,0,100
-0.309625,0.193771589298959,-0.56,1.075,-0.34,0,100
-0.40437500000000004,0.16313920755497946,-0.61,0.88,-0.43,0,100
-0.4146666666666667,0.18302709271216286,-0.675,0.98,-0.445,0,100
-0.32056944444444446,0.20388625821418235,-0.595,1.12,-0.365,0,100
-0.2566527777777778,0.15529042323285588,-0.51,1.01,-0.28,0,100
-0.3111527777777778,0.17257040911869875,-0.565,0.97,-0.3475,0,100
-0.352625,0.15981712096261083,-0.6,0.995,-0.38,0,100
-0.27794444444444444,0.20235748681265983,-0.515,1.185,-0.305,0,100
-0.32430555555555557,0.1710322126001812,-0.625,0.95,-0.3525,0,100
-0.4233888888888889,0.171641709800415,-0.72,0.845,-0.44,0,100
-0.37599999999999995,0.1826840016105528,-0.68,0.995,-0.42,0,100
-0.26066666666666666,0.1876021203386453,-0.525,1.215,-0.275,0,100
-0.23456944444444447,0.20171974689796796,-0.495,1.26,-0.265,0,100
-0.27919444444444447,0.20709476084424686,-0.545,1.155,-0.31,0,100
-0.28084722222222225,0.17003444583395955,-0.53,1.08,-0.32,0,100
-0.23219444444444445,0.16690621442468895,-0.49,1.135,-0.25,0,100
-0.24559722222222224,0.14663396034212978,-0.52,1.0,-0.26,0,100
-0.2874027777777778,0.19432215946451045,-0.545,1.12,-0.31,0,100
-0.3131805555555556,0.16454552953082696,-0.625,1.01,-0.34,0,100
-0.2729583333333333,0.17771992928168998,-0.57,1.11,-0.29,0,100
-0.3097777777777778,0.16745382632420583,-0.57,0.99,-0.3325,0,100
-0.3805694444444444,0.16779375786205258,-0.645,0.925,-0.385,0,100
-0.33029166666666665,0.16670453215694728,-0.57,1.02,-0.37,0,100
-0.27149999999999996,0.17290724873950966,-0.59,1.08,-0.295,0,100
-0.2867638888888889,0.15870662076222727,-0.595,0.965,-0.3,0,100
-0.3398333333333333,0.16118820952194018,-0.585,0.94,-0.34,0,100
-0.27329166666666665,0.22921650594410128,-0.505,1.285,-0.31,0,100
-0.2820972222222222,0.1630046999767374,-0.55,1.055,-0.305,0,100
-0.29516666666666663,0.15595886209724238,-0.54,0.95,-0.31,0,100
-0.30187499999999995,0.1574727434528133,-0.56,1.0,-0.315,0,100
-0.26019444444444445,0.19063189068703476,-0.52,1.215,-0.29,0,100
-0.27131944444444445,0.16534474308655242,-0.505,1.055,-0.285,0,100
-0.3467916666666667,0.15745254465852385,-0.61,0.88,-0.3525,0,100
-0.3104444444444444,0.16301779801339422,-0.58,0.995,-0.35,0,100
-0.2990833333333333,0.1658860678297005,-0.545,1.045,-0.31,0,100
-0.33515277777777774,0.16599085146495793,-0.59,0.99,-0.35,0,100
-0.3907083333333333,0.157953881938509,-0.64,0.91,-0.395,0,100
-0.34526388888888887,0.17997376298409257,-0.62,0.995,-0.38,0,100
-0.32054166666666667,0.1694203301374687,-0.58,1.055,-0.335,0,100
-0.305375,0.1796823924394869,-0.585,1.055,-0.335,0,100
-0.3651111111111111,0.15896318193178113,-0.61,0.88,-0.3625,0,100
-0.3414722222222222,0.17742658671360248,-0.66,1.02,-0.365,0,100
-0.302875,0.16830527303253323,-0.545,1.025,-0.3325,0,100
-0.27658333333333335,0.16072533074921463,-0.52,1.02,-0.295,0,100
-0.26934722222222224,0.15914634771895947,-0.52,1.0,-0.29,0,100
-0.20136111111111113,0.17235608373006575,-0.46,1.215,-0.22,0,100
-0.20877777777777776,0.2061199908239954,-0.45,1.26,-0.245,0,100
-0.31845833333333334,0.1659896196135302,-0.575,0.965,-0.335,0,100
-0.29880555555555555,0.18502129298549586,-0.555,1.06,-0.325,0,100
-0.26306944444444447,0.17221137902693312,-0.535,1.08,-0.285,0,100
-0.21163888888888888,0.16555490072577428,-0.485,1.125,-0.235,0,100
-0.27341666666666664,0.14890290926939234,-0.545,0.87,-0.28,0,100
-0.2693611111111111,0.18383607625299983,-0.535,1.055,-0.3,0,100
-0.26643055555555556,0.15965621280921155,-0.57,1.045,-0.275,0,100
-0.24218055555555557,0.1486080159334999,-0.495,0.98,-0.265,0,100
-0.31990277777777776,0.15145196889170123,-0.58,0.875,-0.3525,0,100
-0.3711527777777778,0.16118998967076625,-0.63,0.935,-0.39,0,100
-0.3146805555555555,0.1599534503803536,-0.57,0.98,-0.34,0,100
-0.2921111111111111,0.14963098642582504,-0.545,0.915,-0.31,0,100
-0.3189444444444445,0.1601154001276101,-0.595,0.945,-0.325,0,100
-0.32887500000000003,0.1925917485180043,-0.555,1.15,-0.3575,0,100
-0.3362083333333334,0.23411742883884382,-0.585,1.27,-0.375,0,100
-0.3265694444444444,0.1521278543408735,-0.575,0.945,-0.335,0,100
-0.26884722222222224,0.1485671995093861,-0.535,0.925,-0.29,0,100
-0.2728611111111111,0.1604421240021491,-0.54,0.96,-0.29,0,100
-0.31330555555555556,0.1705511196491546,-0.58,0.985,-0.33,0,100
-0.3450833333333333,0.16311547971367468,-0.66,0.88,-0.36,0,100
-0.35658333333333336,0.17789742284686294,-0.635,0.995,-0.375,0,100
-0.30259722222222224,0.16582157912465756,-0.56,1.0,-0.325,0,100
-0.26351388888888894,0.1453862664551416,-0.545,0.96,-0.285,0,100
-0.27913888888888894,0.14893261951070688,-0.555,0.91,-0.285,0,100
-0.29886111111111113,0.15503613427875051,-0.595,0.93,-0.325,0,100
-0.36727777777777787,0.1629083094380106,-0.615,0.9,-0.385,0,100
-0.2794583333333333,0.16109322158820547,-0.425,1.02,-0.315,0,101
-0.26072222222222224,0.1809125189315898,-0.41,1.165,-0.285,0,101
-0.33968055555555554,0.1841582823422474,-0.505,1.095,-0.36,0,101
-0.35163888888888895,0.18851822086675185,-0.525,1.1,-0.4,0,101
-0.34927777777777774,0.18220419118107742,-0.545,1.0,-0.34,0,101
-0.4307916666666667,0.18261411481743564,-0.59,1.065,-0.455,0,101
-0.30845833333333333,0.21394034328782197,-0.465,1.375,-0.36,0,101
-0.28981944444444446,0.19830926509347357,-0.495,1.325,-0.315,0,101
-0.3120833333333333,0.19462276545495222,-0.485,1.22,-0.35,0,101
-0.28073611111111113,0.1817800099827288,-0.455,1.145,-0.305,0,101
-0.3070833333333333,0.18724454820723976,-0.485,1.165,-0.33,0,101
-0.28084722222222225,0.18069938662213908,-0.42,1.19,-0.32,0,101
-0.23045833333333335,0.17926392224718404,-0.365,1.215,-0.275,0,101
-0.21754166666666666,0.16823511470392988,-0.38,1.155,-0.245,0,101
-0.32558333333333334,0.17444099209251887,-0.565,0.95,-0.32,0,101
-0.24530555555555555,0.19966754583062488,-0.485,1.25,-0.27,0,101
-0.24468055555555557,0.1816084636418634,-0.42,1.18,-0.26,0,101
-0.3511388888888889,0.1757948856508279,-0.56,0.94,-0.3425,0,101
-0.2488472222222222,0.18932076394033123,-0.47,1.135,-0.305,0,101
-0.18773611111111113,0.17328909636272524,-0.355,1.21,-0.215,0,101
-0.2256388888888889,0.17600073433839508,-0.395,1.18,-0.235,0,101
-0.3160833333333333,0.17402807484234642,-0.49,1.06,-0.32,0,101
-0.3565277777777778,0.1649979774473869,-0.535,0.95,-0.385,0,101
-0.34552777777777777,0.16495032688511463,-0.51,0.99,-0.37,0,101
-0.37206944444444445,0.1556517057754346,-0.555,0.9,-0.385,0,101
-0.3547638888888889,0.18409730919147954,-0.535,1.105,-0.3975,0,101
-0.26430555555555557,0.19039634383809367,-0.415,1.265,-0.31,0,101
-0.30120833333333336,0.1749845181643857,-0.51,1.075,-0.315,0,101
-0.23726388888888886,0.1831391390488205,-0.39,1.2,-0.295,0,101
-0.1696527777777778,0.17895205438905062,-0.36,1.235,-0.21,0,101
-0.16441666666666666,0.18354024308944708,-0.345,1.22,-0.18,0,101
-0.19925,0.1559607099738763,-0.375,1.035,-0.23,0,101
-0.26483333333333337,0.17627543157734085,-0.435,1.145,-0.27,0,101
-0.4204861111111111,0.19949721475746887,-0.66,1.13,-0.41,0,101
-0.42073611111111103,0.2217927581885318,-0.63,1.25,-0.485,0,101
-0.3131111111111111,0.22696711433080854,-0.6,1.455,-0.35,0,101
-0.26276388888888885,0.22311509816532135,-0.48,1.43,-0.31,0,101
-0.20398611111111112,0.2393304023181456,-0.5,1.59,-0.25,0,101
-0.20933333333333334,0.22905324465915974,-0.505,1.51,-0.25,0,101
-0.21415277777777778,0.21877319938708611,-0.405,1.495,-0.26,0,101
-0.28402777777777777,0.20805855026772194,-0.51,1.355,-0.305,0,101
-0.32230555555555557,0.20652438912261464,-0.53,1.27,-0.345,0,101
-0.36861111111111106,0.19882401176498019,-0.565,1.235,-0.4175,0,101
-0.3292777777777778,0.22410477598053094,-0.62,1.405,-0.36,0,101
-0.23205555555555554,0.23131945737015874,-0.525,1.505,-0.285,0,101
-0.12601388888888887,0.21252356033152572,-0.3,1.515,-0.165,0,101
-0.1287638888888889,0.22425106794342237,-0.405,1.475,-0.21,0,101
-0.20569444444444443,0.2139874502348787,-0.425,1.31,-0.27,0,101
-0.26184722222222223,0.18931452809501834,-0.435,1.235,-0.295,0,101
-0.25754166666666667,0.1887039080956077,-0.43,1.2,-0.3,0,101
-0.25695833333333334,0.18505738130374588,-0.415,1.215,-0.3,0,101
-0.30944444444444447,0.1789684088268784,-0.49,1.115,-0.335,0,101
-0.2653055555555555,0.18318946164565442,-0.425,1.105,-0.32,0,101
-0.13768055555555558,0.18702078214799261,-0.275,1.255,-0.18,0,101
-0.1327222222222222,0.17422353315833322,-0.295,1.225,-0.1525,0,101
-0.21300000000000002,0.1656306131124316,-0.385,1.075,-0.225,0,101
-0.24676388888888892,0.15962721268418173,-0.4,1.025,-0.28,0,101
-0.26616666666666666,0.1657110939758309,-0.435,1.025,-0.29,0,101
-0.26337499999999997,0.17682048629895802,-0.415,1.11,-0.31,0,101
-0.24654166666666666,0.1717820758904206,-0.4,1.055,-0.285,0,101
-0.2397638888888889,0.17031673867757519,-0.4,1.05,-0.27,0,101
-0.245,0.16028100324118263,-0.405,1.025,-0.275,0,101
-0.28376388888888887,0.16131211060959122,-0.455,1.0,-0.295,0,101
-0.3310138888888889,0.1644946379618797,-0.48,1.04,-0.365,0,101
-0.3028194444444444,0.17776750784138198,-0.45,1.15,-0.3425,0,101
-0.38093055555555555,0.16427418867965235,-0.55,0.965,-0.395,0,101
-0.4500416666666666,0.17738082364568675,-0.625,0.96,-0.465,0,101
-0.4321805555555555,0.18124579124530257,-0.585,0.995,-0.465,0,101
-0.4072777777777778,0.1752441330625351,-0.555,0.955,-0.445,0,101
-0.34545833333333337,0.17405219024923405,-0.49,1.08,-0.38,0,101
-0.2997916666666667,0.17528357480728826,-0.445,1.16,-0.34,0,101
-0.29663888888888884,0.1758493914907138,-0.445,1.135,-0.325,0,101
-0.33045833333333335,0.17387255370113924,-0.48,1.08,-0.35,0,101
-0.41058333333333336,0.17945037614895099,-0.585,0.99,-0.425,0,101
-0.348,0.19081630200564917,-0.505,1.105,-0.415,0,101
-0.2004166666666667,0.17728811688573176,-0.35,1.195,-0.235,0,101
-0.13393055555555555,0.16934361241676057,-0.295,1.26,-0.165,0,101
-0.07287500000000001,0.1740098925588236,-0.225,1.33,-0.11,0,101
-0.025333333333333336,0.1725399309660746,-0.185,1.385,-0.055,0,101
-0.03261111111111112,0.16365186249708688,-0.19,1.31,-0.06,0,101
-0.10580555555555557,0.1838278662596622,-0.28,1.3,-0.105,0,101
-0.17813888888888887,0.17822740666815057,-0.335,1.225,-0.215,0,101
-0.2502916666666667,0.1704959626028983,-0.415,1.055,-0.25,0,101
-0.32775000000000004,0.17032956209132405,-0.495,1.055,-0.35,0,101
-0.3190972222222222,0.18191253696047188,-0.465,1.14,-0.355,0,101
-0.26706944444444447,0.19602319352487693,-0.415,1.225,-0.32,0,101
-0.26212500000000005,0.17923835290689819,-0.425,1.16,-0.285,0,101
-0.3486388888888889,0.16776333409130884,-0.52,0.985,-0.36,0,101
-0.3879027777777777,0.1856560559297624,-0.575,1.095,-0.405,0,101
-0.34505555555555556,0.2066891714150669,-0.505,1.325,-0.385,0,101
-0.33008333333333334,0.191839034812464,-0.495,1.255,-0.36,0,101
-0.28375,0.2011124443632909,-0.43,1.37,-0.34,0,101
-0.27352777777777776,0.20444348391984507,-0.5,1.325,-0.285,0,101
-0.18572222222222223,0.18027727272656524,-0.33,1.22,-0.22,0,101
-0.2690694444444444,0.17983451701718017,-0.43,1.14,-0.3,0,101
-0.30219444444444443,0.18091101548742508,-0.45,1.105,-0.33,0,101
-0.31902777777777774,0.16089860266486522,-0.475,1.025,-0.36,0,101
-0.2433888888888889,0.15592658133054832,-0.39,1.045,-0.27,0,101
-0.2326666666666667,0.15205892498195123,-0.4,1.03,-0.245,0,101
-0.1638611111111111,0.16425321792514577,-0.295,1.115,-0.22,0,101
-0.05940277777777777,0.1605580251395999,-0.215,1.19,-0.085,0,101
-0.16659722222222223,0.16186762936649315,-0.355,1.085,-0.165,0,101
-0.3684861111111111,0.19304072634892613,-0.595,0.94,-0.355,0,101
-0.5432222222222223,0.1840898197304649,-0.73,0.955,-0.565,0,101
-0.5195694444444444,0.18119785275807163,-0.7,0.94,-0.555,0,101
-0.4244861111111111,0.17562017040062114,-0.57,0.99,-0.47,0,101
-0.15186111111111109,0.3620012011012746,-0.51,1.57,-0.35,0,101
0.912625,0.33590691656651284,0.205,2.055,1.015,0,101
0.7691944444444444,0.24000009484308826,0.345,1.385,0.765,0,101
0.13687500000000002,0.21542212678444464,-0.215,0.89,0.14,0,101
-0.3015555555555556,0.19853791191894762,-0.545,0.665,-0.2775,0,101
-0.5662083333333333,0.20500677072152196,-0.785,0.645,-0.56,0,101
-0.7807222222222221,0.2247644583300373,-1.015,0.7,-0.77,0,101
-0.8072638888888889,0.2596858675536633,-1.09,0.865,-0.905,0,101
-0.697625,0.1907291882850889,-0.89,0.685,-0.6725000000000001,0,101
-0.9172222222222222,0.18287003750555736,-1.13,0.505,-0.93,0,101
-0.8854166666666666,0.19905532103747775,-1.035,0.725,-0.9325000000000001,0,101
-0.6962083333333334,0.22230827804225173,-0.92,0.98,-0.7575000000000001,0,101
-0.5306805555555556,0.2000094321657029,-0.695,1.05,-0.58,0,101
-0.4251527777777778,0.18371450221911523,-0.57,1.065,-0.475,0,101
-0.32719444444444445,0.1828506250474603,-0.57,1.11,-0.375,0,101
-0.21363888888888888,0.1687275339411933,-0.355,1.075,-0.24,0,101
-0.2144722222222222,0.16785823815733308,-0.38,1.135,-0.235,0,101
-0.27905555555555556,0.18385326946061642,-0.535,1.095,-0.27,0,101
-0.4476388888888888,0.16146545085865166,-0.65,0.835,-0.46,0,101
-0.3612916666666667,0.17025858091444318,-0.51,1.005,-0.41,0,101
-0.2982083333333333,0.167951459381374,-0.485,1.035,-0.3225,0,101
-0.38706944444444447,0.16155866894352178,-0.62,0.885,-0.385,0,101
-0.3304166666666667,0.17859394897675318,-0.475,1.04,-0.385,0,101
-0.250625,0.164754736696366,-0.4,1.02,-0.29,0,101
-0.019305555555555562,0.3044958327980172,-0.41,1.155,-0.2075,0,101
-0.17102777777777775,0.3550018377191175,-0.83,1.22,-0.2575,0,101
-0.4969166666666666,0.2056249113474986,-0.86,0.935,-0.525,0,101
-0.3935972222222222,0.2099624079926255,-0.63,1.2,-0.4325,0,101
-0.5317638888888889,0.19746170465965993,-0.845,0.965,-0.56,0,101
-0.6100277777777777,0.2048834338120515,-0.825,0.995,-0.64,0,101
-0.4134722222222222,0.2263285451274456,-0.685,1.17,-0.46,0,101
-0.19494444444444442,0.19461107146255185,-0.38,1.28,-0.235,0,101
0.011416666666666665,0.2267847578407528,-0.285,1.37,-0.042499999999999996,0,101
0.20473611111111112,0.17168001510040864,0.035,1.56,0.18,0,101
0.21518055555555557,0.1621308907427104,0.1,1.48,0.17,0,101
0.04866666666666668,0.23983333333333332,-0.325,1.325,0.055,0,101
-0.5666944444444445,0.33833976344008304,-1.07,0.71,-0.5475000000000001,0,101
-0.9057361111111111,0.19459416408512267,-1.07,0.505,-0.9524999999999999,0,101
-0.8823333333333333,0.1927684996166242,-1.06,0.54,-0.915,0,101
-0.8141805555555556,0.18708200269674444,-0.98,0.63,-0.855,0,101
-0.6271944444444444,0.20908110061840232,-0.855,0.81,-0.695,0,101
-0.5570555555555555,0.214603179592843,-0.8,1.0,-0.5575000000000001,0,101
-0.601013888888889,0.20485635163962762,-0.78,1.04,-0.6425000000000001,0,101
-0.3992777777777778,0.22561005088809408,-0.6,1.33,-0.455,0,101
-0.25354166666666667,0.2148704995973673,-0.4,1.41,-0.3225,0,101
-0.07948611111111112,0.20070556053413416,-0.225,1.56,-0.115,0,101
0.03030555555555557,0.2031752554165498,-0.145,1.625,-0.0275,0,101
0.08825,0.17988343061858456,-0.15,1.505,0.09,0,101
0.4399583333333334,0.3138168891735363,0.045,2.145,0.37,0,101
0.4910833333333333,0.3518525476357643,-0.07,1.995,0.4975,0,101
-0.18306944444444445,0.31469157415497445,-0.725,1.58,-0.2025,0,101
-0.4163888888888889,0.20776258857137042,-0.665,1.01,-0.465,0,101
-0.2946388888888889,0.2341049922076486,-0.635,1.225,-0.3375,0,101
-0.30480555555555555,0.23115703169592125,-0.68,1.31,-0.3325,0,101
-0.29884722222222226,0.23627871134896683,-0.7,1.385,-0.34,0,101
-0.3385555555555556,0.22866429110093112,-0.665,1.285,-0.375,0,101
-0.468763888888889,0.25435853375892,-0.765,1.325,-0.495,0,101
-0.46316666666666667,0.29899758453130615,-0.8,1.395,-0.585,0,101
0.17686111111111114,0.30417581290155365,-0.475,1.91,0.185,0,101
0.052958333333333336,0.31403190909612283,-0.445,1.54,-0.01,0,101
-0.5800972222222222,0.26969592752879545,-0.965,1.13,-0.64,0,101
